l_shoulder_0,r_shoulder_0,l_hip_0,r_hip_0,l_shoulder_1,r_shoulder_1,l_hip_1,r_hip_1,l_shoulder_2,r_shoulder_2,l_hip_2,r_hip_2,l_shoulder_3,r_shoulder_3,l_hip_3,r_hip_3,l_shoulder_4,r_shoulder_4,l_hip_4,r_hip_4,l_shoulder_5,r_shoulder_5,l_hip_5,r_hip_5,l_shoulder_6,r_shoulder_6,l_hip_6,r_hip_6,l_shoulder_7,r_shoulder_7,l_hip_7,r_hip_7,l_shoulder_8,r_shoulder_8,l_hip_8,r_hip_8,l_shoulder_9,r_shoulder_9,l_hip_9,r_hip_9,l_shoulder_10,r_shoulder_10,l_hip_10,r_hip_10,l_shoulder_11,r_shoulder_11,l_hip_11,r_hip_11,l_shoulder_12,r_shoulder_12,l_hip_12,r_hip_12,l_shoulder_13,r_shoulder_13,l_hip_13,r_hip_13,l_shoulder_14,r_shoulder_14,l_hip_14,r_hip_14,l_shoulder_15,r_shoulder_15,l_hip_15,r_hip_15,l_shoulder_16,r_shoulder_16,l_hip_16,r_hip_16,l_shoulder_17,r_shoulder_17,l_hip_17,r_hip_17,l_shoulder_18,r_shoulder_18,l_hip_18,r_hip_18,l_shoulder_19,r_shoulder_19,l_hip_19,r_hip_19,l_shoulder_20,r_shoulder_20,l_hip_20,r_hip_20,l_shoulder_21,r_shoulder_21,l_hip_21,r_hip_21,l_shoulder_22,r_shoulder_22,l_hip_22,r_hip_22,l_shoulder_23,r_shoulder_23,l_hip_23,r_hip_23,l_shoulder_24,r_shoulder_24,l_hip_24,r_hip_24,l_shoulder_25,r_shoulder_25,l_hip_25,r_hip_25,l_shoulder_26,r_shoulder_26,l_hip_26,r_hip_26,l_shoulder_27,r_shoulder_27,l_hip_27,r_hip_27,l_shoulder_28,r_shoulder_28,l_hip_28,r_hip_28,l_shoulder_29,r_shoulder_29,l_hip_29,r_hip_29,error_type
141.36993893782972,22.373695980769806,35.42207810017455,2.2699393635410514,147.0013566542965,22.365656028204363,34.88780600799308,2.464962167965063,151.73659510699355,22.19745861275475,34.184362800286834,2.504574234184342,155.54779186864874,21.885512403944336,33.34261807987457,2.39246040988348,158.46618404976778,21.466152928208167,32.53219561258836,2.242117630504127,160.5772693471108,21.021187756926437,31.73267605230975,2.1124580705466354,162.04074448910623,20.65020778169642,30.84462385606047,2.0050392158595742,163.11571089067164,20.410869078955987,30.072604397539397,1.9663016655620746,164.05823917038748,20.38469877224876,29.64660234750236,1.939532160135884,164.80455877541212,20.494389483054622,29.35259538471751,1.9104180218091664,165.4298601546184,21.08023844483722,29.1827028762132,1.8829499402474748,165.9246084986847,22.22586450691742,29.114187502816048,1.811270167147547,166.40834135911817,23.863805562714386,29.07330007049944,1.6912021508370016,167.02052438594166,25.8140892865787,28.987534267526943,1.5202969079695474,167.72221914292422,27.83790123378565,28.846012335636022,1.254928935744517,168.20380802615566,29.838401031744077,28.626886025138134,1.0417149051553407,167.74718014308402,31.532454996576877,28.157422637881876,0.8079389803632053,166.2248021848251,32.895807268000404,27.661644393833573,0.5883956877026916,163.49732858563635,33.84802674762639,26.954997555074154,0.4295057456693342,159.32711923334261,34.43434080118764,26.004865987485992,0.339490240227935,153.49862164207846,34.71483712492747,24.722192965333768,0.29084977346218094,145.74209024990145,34.66716625279602,22.846577908359468,0.24000180731460552,134.800466464901,34.239905004482964,20.400795639122858,0.15622967085307765,122.47287080341552,33.25413252764909,17.550176404883427,0.11456272031239739,109.46554458242994,31.90466725049978,14.178167171676979,0.12459685786878827,95.62477993510335,30.498871379505943,10.753553610141417,0.20076655412107786,81.4870051006512,28.981547309580353,7.518846470782984,0.26466664865251766,68.11270799875125,27.32671793435915,4.971422975965434,0.2762100641570942,56.41791806518889,25.68483721603443,3.7160865622993557,0.28693982879629154,46.04223261774065,24.101436927103066,3.3720407654797775,0.3644891527284657,Arm_Error
17.034983325662672,142.74397087824997,3.180493518537061,19.794609923981888,17.288102358626816,149.09110659491378,2.6777070788788917,23.155174565626815,17.606901477501193,154.12873802490722,2.198492885129331,26.722601518641305,17.992780884640627,158.42438101325075,1.8171696161835031,30.104815861778015,18.38214373589188,162.36036888821323,1.6308736973289961,32.992847645231365,18.658458974328656,165.95780630123477,1.504494450103565,35.27482273019477,18.723994328701064,169.05883902062806,1.413318664021908,36.93324618353091,18.59308557241273,171.4271452985533,1.3255463864163828,38.05350243879649,18.3752923556643,173.17637426146385,1.2609065812927769,38.74347107640578,18.17274921543074,174.5029950928439,1.2640970090938086,39.18196419950361,18.001942737092396,175.41091138031328,1.3197000077322512,39.555490757315994,17.83745245020037,175.93935036084946,1.3889265131392325,39.86496198900196,17.7095784934142,176.1046222863745,1.4589643041648284,40.02818170431135,17.63378625279991,175.92468857701343,1.5831969181705408,40.05429135228847,17.5839275983694,175.43848499437166,1.694363922149765,39.90869417078199,17.554825370530608,174.68930507572898,1.79568541782869,39.66216906265925,17.535671041391165,172.57834446046016,1.85953269955469,39.228782736187654,17.531899936974476,169.5377136685072,1.9145438368737957,37.83785346738544,17.503128495590794,165.93175661898516,2.033967679234521,35.58188287704384,17.404124956523408,161.64684534899575,2.1673065931060025,32.671991973985676,17.286445715181344,156.1929098757286,2.3061546243280517,29.08831435316888,17.213763758220352,148.44022599857098,2.4277543644762014,25.078620111369492,17.191420804230614,138.96750982970104,2.442402001693841,21.11758022055401,17.196911489057488,128.13903427729616,2.378134710489797,17.3747657575672,17.207215283883396,115.19982062824691,2.3214535767631475,13.676380893331373,17.174553537774038,100.15814549054271,2.3270755768503038,9.92870962861376,17.067601757041487,84.215850261685,2.468322103274906,6.54325917440824,16.96485365400508,69.26591932643178,2.5185619695256274,4.549238633860681,16.80358793663936,56.19639696236563,2.433004548179613,3.6413247016534998,16.543111799933335,45.55317238902882,2.2384687305118574,3.2246193732421014,Arm_Error
143.476774934827,160.57941125640895,16.19012414520745,1.3351493000429007,151.56946443926358,163.8336729659522,17.167129946105675,1.2714085361180372,158.3008917288885,166.03743620581844,17.917574864836148,1.169740261524998,162.89319268095218,166.59041613619232,18.311995540160147,1.0084716130248261,165.79647596349847,166.9177315433479,18.482412895888732,0.8801256834349716,167.89756957335007,167.18297445232568,18.538683982322905,0.7577914168651256,168.4005972047532,167.460232760726,18.344228464564196,0.6184830098091552,168.83257812308017,167.80380382402728,18.05679578609219,0.5662317945130435,169.20772167094614,168.20042509124937,17.69498137904955,0.5836263326248187,170.19272023639311,169.31683802834124,17.32413357882331,0.6089620387594217,171.49849041168716,170.33074822551356,16.93220409048547,0.5943715756314472,173.37405615754827,171.05497156992095,16.499173978063684,0.49899451891680835,174.0585627890656,172.53126708961685,16.02490023097055,0.6042966956329349,173.9607281113444,173.94969283716517,15.512389533441592,0.7987495102319326,171.26896023461867,172.5910921758763,14.820886723722445,1.0889328634915514,167.60217897079932,170.2386372383187,14.045849822537297,1.4098421189093169,162.96038431988626,166.89232802449234,13.187278829886145,1.7614772764852313,153.35902801155143,158.3070588920238,11.891608120130622,1.8530206383619414,142.55266751136574,148.50849533055265,10.546006997505913,1.9107826318338477,130.2251536510298,137.25802822723327,9.212644209480224,1.9652429010555044,120.74055908529462,128.5065623548746,8.085521816897328,2.000059797983936,112.6716541428037,120.8257821531118,7.043958984351683,2.026945248103571,104.50465879135974,110.10514788831279,5.7038653111756386,2.0859647669660784,94.87718424270733,99.64887511327495,4.4411438062118,2.1201589375213863,83.42411069754436,89.52305420043861,3.2751375115132206,2.1233214226926944,73.21259868230119,78.49039248219329,2.696413549662888,2.0943032048038783,63.72738981910562,67.50107700452921,2.3410557665028584,2.060423792761649,55.91514891713275,57.29826193268574,2.3563819757651276,2.0320566933245594,48.27631858859029,48.20062201332415,2.4759841325722474,2.014415500679782,40.747840443139886,39.8062753728146,2.6619437105442714,2.0035998850846575,Leg_Error
141.0320080098016,150.77457414731393,9.110431789033179,9.319489885990457,154.5380498578382,164.25888971374232,10.865028442738039,10.878637655474176,167.46302898661776,170.05428964231888,12.057200385063927,11.765662535782544,168.82978374467908,169.83153852313353,12.97515504223015,12.105241969072749,168.87174387773095,169.65650508798853,13.449688117100377,11.641818881198075,172.73969611734486,171.21061570152733,13.63707934109343,11.181364179474192,172.2118185031677,173.49795200164849,13.758691742444775,10.667424359928262,162.89131211053467,176.06237949169093,12.942944952331832,9.68712993385831,147.96431086629602,176.45901029325054,9.859593123165128,8.6075644468487,125.72704234179106,175.77797799243308,5.730667155944722,7.220557085857076,101.42156536956122,174.85927819832548,3.2085285364618272,5.579829573980598,83.52640135873489,174.4488363835707,2.484361986375888,4.1164770913925475,58.85175719075673,173.38062156596357,3.247123678460202,3.2457269756810483,38.27602316166038,172.50891955051088,3.5972307290496595,2.770774278422732,23.476763278676053,171.17814121252923,3.4038936201384082,2.559304056241411,15.375266114716416,169.7695879797565,2.999066357450549,2.404740098286339,11.360882445762686,169.00165119593828,2.8098766287983477,1.9937990830196435,9.616611316752145,168.69028764997063,2.761889443862127,1.4332257033795541,8.85599254443611,168.56152944739466,2.647448296991593,0.8951705492285923,8.709231913608216,168.51910904807175,2.6092387324393633,0.5207617098638008,8.715648086899787,168.38640108131472,2.7014120752107997,0.32467730205698386,8.680416903299799,167.28528513359367,2.8088699626826,0.2388567276179853,8.633353282790258,163.69248405594027,2.852009180263594,0.21365318601552083,8.768308581343668,157.01649973296298,2.85403845906287,0.2255649685700119,8.95353041934848,142.49857920176723,2.768688204923372,0.27450940868716,9.15028770847485,129.1330997160317,2.5781981612194396,0.3888327142981237,9.54398161437872,110.7974856620058,2.4785102472679594,0.5594666468301264,10.038111295257274,89.6199070337529,2.4205202406665647,0.9066121455780058,10.709742816899967,68.76591318568256,2.3675774026826444,1.2927316408839393,11.140325156035015,56.752719695524064,2.254234228331113,1.5135912134546303,Arm_Error
144.8400831582473,149.15219801443305,10.827582600444998,0.5279057473174538,151.19428997902693,155.64941017832504,11.626953807306764,0.46681650257813817,157.21648531917396,161.65669966145023,12.490353138677502,0.4546912835950461,162.8697790141736,167.11963061039012,13.424894830613763,0.49697053767442473,166.79043352151098,169.01070067486742,14.36845227708298,0.5310494948252253,169.31593207914412,170.05194931694325,15.150868541253903,0.5640866127445876,170.05544558832483,170.19754398744683,15.711026976293406,0.5963176132916554,169.79535498282198,170.11042273055807,15.87882194440928,0.6208129753275282,169.52155087208206,170.05358469416993,15.970332055070225,0.650777953432766,169.42583872507362,170.0955950547527,16.010200252162775,0.6916795450037106,170.13869794578906,170.73776754184928,15.89993864266461,0.7058341810071933,171.23583073825606,171.70603406017804,15.680226820822224,0.7190429314737093,172.83707415138022,173.13702178228024,15.2843631061615,0.7410682139760791,174.09442477398923,174.5866799791723,14.713704509248021,0.7639900624143507,174.42260275655565,175.32319595198044,14.038739252064445,0.7655018512876932,172.4058706305875,174.04897307617722,13.202228858206649,0.7063960374804278,169.18698406154894,171.46949108852263,12.24160300091582,0.5785947916857832,165.36567334254676,168.1858734485232,11.174558586407091,0.43910066650448687,160.8953003331504,164.00986199417468,9.874670649429037,0.34776105432062954,154.83561908237962,159.62436516623075,8.452642634868068,0.27936259015927023,147.4635891971469,154.3386935518694,6.966626335287157,0.22650522598224884,137.00450995816666,144.76774604751657,5.439991680932197,0.20006321017913709,126.12306676021062,135.27404363583688,4.2677711908016285,0.18365699435465793,114.85817589510971,125.25869111990698,3.4214482809650995,0.17921731216040782,102.42820115586616,110.42630580001271,3.5879512393486492,0.22673232426238543,89.72845420630625,96.54594691783828,3.8602447539173044,0.2635080159410985,77.01257643678832,83.43770558008059,4.203840922671514,0.28993499262959804,67.53790738853037,71.76468849349027,4.445990313069813,0.270672566853357,58.17789987753957,60.597209630939375,4.591721245955474,0.23758441668643998,48.92108775008923,49.884715170023966,4.650675567079762,0.19205311456791457,Leg_Error
140.4259768049592,149.12874405651166,3.4236735891512087,11.896239703732908,148.24123394172756,156.85880249869413,3.387142529051051,14.056488632736679,155.57455778125623,162.73502817765595,3.312763969006035,15.990782496087142,162.37240017940746,166.5514396752615,3.1963326312445104,17.674015175378372,165.6246918383953,167.47047944682205,2.924811786902849,18.88900726941287,167.8256837663531,167.83720446504552,2.5185316214913267,19.68288281065242,168.85197924560856,167.66582370428105,1.938804504694727,19.93349146983936,169.42445582382067,168.00680143111865,1.5828228890404015,19.78624708392212,170.16089336752628,168.5761068876363,1.3619378531141957,19.532206982254912,171.26993335312858,169.43349850509756,1.327521810777249,19.175327780331457,172.17047492636294,170.21114707835451,1.3638562731062238,18.868263576533497,173.13526130133928,171.17203570429544,1.4073839149684317,18.605146577971077,174.32394722678112,172.56234005609295,1.437754386632114,18.41701118109718,174.99663508777405,173.47125257728214,1.2231951717980987,18.255761296230652,174.80403268769234,173.5129742150125,0.9883025483894233,17.99180725873413,172.57389611139013,171.486000612579,0.8793572135566463,17.42020707824147,169.2940592326447,168.22147526168428,1.0128645342597984,16.604822821304364,164.76713318857736,163.6165173849171,1.2206385156229589,15.453544898653938,156.96947139389638,155.64237291353163,1.3821990965112456,13.369162260530956,147.7002827873482,146.49079376894056,1.4188159095769242,11.275544967085706,137.7598316387513,136.80157686104832,1.3719919011762194,9.22438206186823,127.86153344382453,127.14325928292759,1.187704068313018,7.422374019787043,116.49938642681579,116.09256894249776,0.9699309461651701,6.012785265340101,104.45472036204741,104.31196322590966,0.7675412307873762,4.864336470455839,93.86689280081195,93.2309250917589,0.8619416989914174,3.989831697334586,85.6919927206269,84.27379198034451,0.9702565313862002,3.343463797585499,79.19429918386263,76.92650723953194,1.095776391594881,2.8639138909610824,71.29890913128499,70.75264559918449,1.3488350757749341,2.4005687909814153,63.10048249554657,63.17210837974723,1.5838241763369083,1.9953192692402797,54.62932293496347,54.32556313912914,1.8025506516426115,1.6423557679138217,Leg_Error
132.2158272510617,152.19871043813987,18.617422328121012,0.7264354904830359,148.4526589318631,164.4807718269224,19.223399586278425,0.4070018357386313,161.8830492383065,171.15137476167087,19.02689935177943,0.2688602979247335,170.02955064196567,171.801728825278,17.96263459207337,0.1534836897105967,172.57041415588577,171.05197035681513,16.612602127625628,0.24027814247168064,173.82924271521742,170.47335426339427,15.056637628065404,0.5813869940324867,174.5073585092807,170.0061927838946,12.909963553360429,1.5661769236243546,174.22195447971768,170.33359419621974,10.670383740920219,2.8698951948184117,173.32559716349542,171.0034160815827,8.562349234803238,5.280051360850264,172.62846528723998,171.4876341723516,6.818778982169598,9.125639573186904,172.85651486047544,171.28128248889305,5.330510383755831,12.988462236036396,173.83094997472412,170.81395132206765,4.891983978583513,16.360530041111087,174.95433592974314,170.58368609423067,5.368870429024066,19.220363877473428,175.7963949664609,170.98326524428745,6.4775172566804615,21.09102721384628,177.1128457797037,171.31946837296618,8.857163047343942,20.368011956689287,177.11188818363158,172.1741851304294,11.066347518383054,17.79064520189841,175.39485117310429,174.52780633216403,12.886041601449042,14.233974536761549,170.65382311193014,176.64020253682858,13.30459725464086,11.817613127060987,163.2777335148626,175.7880341216425,12.243683946121282,10.55935345739924,152.57217983476798,170.5139106230695,10.12399637171147,9.912161238655095,140.17610243378786,163.68581496256607,6.826345624104379,9.408047452434287,127.2585978572706,156.0118508759096,3.717052585973418,9.09071689014194,114.89782694272041,146.16135201575258,2.246290822692053,9.046269124953202,101.27277789877914,136.72924646225127,1.3024049119048475,8.780238238771314,86.89868494510681,126.68830490788403,0.8051466235481356,8.716292279428334,72.7529251008002,114.89503457406303,1.081257825068094,8.702275878631667,58.957026761110725,101.0720102061172,1.4678999836278714,7.61532392128624,46.62046562512816,84.49659417275835,1.6142476342337493,5.358645356860764,35.88265879720915,67.32293692760317,1.5948421542613223,3.200504536950759,26.506484555279595,50.432747416000275,1.3742049758797994,2.8587703256494574,Leg_Error
141.5080113764663,154.89774021930435,8.625999017495033,10.680135622992633,153.00868024719225,164.93735807085488,10.116634756062744,12.449855032617542,163.39998248378058,168.96775767559328,11.284253998687452,13.651120948813878,167.9216773867027,169.1242013007975,11.976163649665153,14.702679617245717,168.77729169764325,168.76664968225617,12.170159518469507,15.205191850003576,170.55033651292698,168.89904308940714,12.286952722902836,15.048708059947712,174.08412288438717,170.7045820848566,12.846379684941063,14.551172230879285,174.53000335744025,172.5011170736265,13.087067140354087,13.660191511541012,168.44682325853591,174.28871397739474,13.021757445473664,12.352332084440745,158.50490697526016,171.36087151031728,12.161671502799242,11.074799916931298,145.93465646894137,166.9510865405506,9.976762573349088,9.85518631219686,130.12211962224382,162.4625870615528,7.005753500649134,8.412144684790112,113.02202264027959,158.4532888450603,4.405366250268263,6.844207319864916,94.66122459154121,153.51775605280324,3.307603912855768,5.209210767477926,78.74476629803272,147.8090648323509,3.2397348185037402,3.7659357197894625,66.5839966753126,143.13402306945386,3.5058769266312853,2.782634212531753,58.30593504323783,138.1727841937754,3.6684288325825825,2.1170179397769657,51.22687664949301,134.35889861228475,3.7854200101593523,1.6799158594944186,45.61910607961827,131.23572575020503,3.558974390375509,1.408122449397455,41.95973966134328,128.55490042305854,3.3293862811131048,1.3102219165117397,39.71957794567211,126.09231554592147,3.10406138927062,1.3411242756708657,38.508839377020124,123.59724148645698,2.8844897828473375,1.413066928335361,38.244245908525144,121.08616364862752,2.6606748101441613,1.432684998282349,38.25677570016468,117.76333147066768,2.4857380230297546,1.4146342902137208,38.556243798448826,112.89937848531,2.343592248523652,1.3224836989938482,38.913362610668685,105.82609268579525,2.1929915861618685,1.1676361290734953,39.04583651520599,96.06855812489059,2.0724654664091333,1.013920185183109,38.90921243461288,84.24001880214942,1.999111749502505,0.8987274290022659,38.53912828474058,71.09646386473985,1.9970027023786934,0.8199045509920949,37.84353656198603,58.072382594047866,2.0592433955652605,0.7703777360744681,Arm_Error
136.73797523914348,149.65835640168072,9.52157137186735,9.675434946218457,148.06823413765952,160.89999754416527,10.816880668769025,11.42670315744493,158.36982558390304,166.98885154863854,12.115085400335897,13.024126077603416,163.91884382407144,166.59693551111454,13.501652847068504,14.70523011971198,166.321836253227,166.94512633588207,13.890797177324515,15.575648955456419,168.6743323680918,169.23683608536172,14.226914418382526,15.947966941191579,170.59266390632237,172.39458124753,14.701295857658486,15.646411151279466,172.75088572089618,174.55912468587115,15.434674668013425,15.254251185218882,174.97510963870755,171.4370061821912,15.726707937748351,14.789262648027504,171.8636125461295,163.43809547232246,15.356580634621958,14.289765650341433,164.67688305730198,153.64433617519717,14.558330123316622,13.251335968527576,156.65935045141114,140.21015639293495,12.727189488824992,11.647755034438482,148.83687965397218,124.51715989354211,9.679996147575801,9.109219602857973,137.56276954666373,103.51645039299036,6.603204592077596,6.371995637784572,123.47096394416685,79.32196010516724,5.501396830023886,4.840089695292303,112.92021656860669,60.946071907238256,5.238594072378871,4.083325938882974,106.48170492961314,47.28355316843319,4.908159954459822,3.629005117322567,102.73373379703355,36.654157906442144,4.744206798469341,3.2383726570168827,100.3918188749752,27.051257068209317,4.587484578362857,2.9882716290248554,98.48081963697234,19.11231309439361,4.078352221041077,2.859042970452657,96.04864080366312,14.373728322757431,3.5937063789090016,2.556060349531059,93.16765589609926,11.920066433694917,3.2139931520216276,2.276580786870988,90.94437854715109,11.213742274499554,2.8944533628425253,2.0627187298118463,89.60833709066324,11.536351201284285,2.6703092473151018,1.9233874153102528,88.57206651407621,12.291805699486792,2.54264443310489,1.7912099755022122,87.00876876419312,13.121459893514583,2.480469149782987,1.6553460606842403,85.57453665803331,13.770366154461529,2.458122204120537,1.5543688062719783,84.0814634537306,14.264458949818014,2.463720939696173,1.47465778810483,81.84338172008543,14.612446891716525,2.460230275536778,1.3955785782844048,78.71017062121476,14.834284037968143,2.4885559646952986,1.2766426179825385,Arm_Error
138.78841514422083,148.0459469908352,11.563687305205612,10.397397864494529,145.49179754741286,154.9539531450248,12.37769040453223,11.513041349737998,151.97040341015315,161.38842622991154,13.132340986643477,12.533544451333833,158.23077350684974,167.09620060423302,13.826046943345439,13.47008245508205,164.182194416116,169.75061191196983,14.408301625404278,14.351513766879737,167.73274653079838,170.20351749312348,14.747420055383838,14.989810916900185,169.66256760639516,169.50410641976504,14.918190524093852,15.47229387338632,170.2805665447532,168.9371333702295,14.939247229127202,15.855193634947735,170.92119189616142,168.54691555626118,14.95638333289012,16.203694789042903,171.8240278447423,168.54214195837324,15.005772762271151,16.477960415092056,173.32109019879815,169.299261903676,15.133469307971456,16.60576428150759,174.8689031728891,170.62963016941129,15.364801885973762,16.45519166122387,174.92357771090622,172.28849440537914,15.492444921548111,16.194138888753642,172.72511060715613,174.2883603942285,15.43712057610647,15.841053781541685,168.09183026882232,173.636395594345,15.267700310670808,15.45303488275894,162.54870069577092,171.6380741772906,14.942369125481292,14.860347882332013,156.14593963031865,168.334175991034,14.435140114674072,14.04459177567535,148.2625024342994,163.15326412744852,13.320063972459593,12.84428279032239,139.12748050838977,157.58447504637937,11.661457476263681,11.455877495996818,129.09614242926642,151.13692035436483,9.597771557507562,9.898941239967716,118.71388846151724,141.175007799709,7.291972470395618,8.097582257070666,107.89844629615916,132.63150033922085,5.45440719769793,6.317159860696652,96.9912695302294,123.12607198489431,4.049618509726866,4.773339853677647,86.36584521665307,108.91121725655114,3.341144671688764,3.912408546336895,76.33362097693461,96.04408891307672,3.2454824484882314,3.49181215128658,67.37637805695032,84.39497840107751,3.379830869736044,3.1864567283526917,60.14011469646685,74.38217089741465,3.656822238070484,2.8906790443573236,54.05319108228651,67.60354555230495,4.01819773124911,2.6164896496210357,48.472631486083195,62.23629231763985,4.304757105947265,2.358469051024351,43.354878069761185,58.15483951741831,4.488414985548475,2.1172785713902664,Arm_Error
